task_index,task,feature_index,interval,x,ale
0,task_1,1,7,0.0,0.18474526703357697
0,task_1,1,8,0.0,0.18474526703357697
0,task_1,1,9,0.0,0.18474526703357697
0,task_1,1,10,0.0,0.18474526703357697
0,task_1,1,11,0.0,0.18474526703357697
0,task_1,1,12,0.0,0.18474526703357697
0,task_1,1,13,0.0,0.18474526703357697
0,task_1,1,14,0.0,0.18474526703357697
0,task_1,1,15,0.0,0.18474526703357697
0,task_1,1,16,0.0,0.18474526703357697
0,task_1,1,17,0.0,0.18474526703357697
0,task_1,1,18,0.0,0.18474526703357697
0,task_1,1,19,0.0,0.18474526703357697
0,task_1,1,20,0.0,0.18474526703357697
0,task_1,1,21,0.0,0.18474526703357697
0,task_1,1,22,0.0,0.18474526703357697
0,task_1,1,23,0.0,0.18474526703357697
0,task_1,1,24,0.010352075099945068,0.1517418920993805
0,task_1,1,25,0.014546036720275879,0.16411516070365906
0,task_1,1,26,0.01730048656463623,0.162521630525589
0,task_1,1,27,0.01986391842365265,0.16688664257526398
0,task_1,1,28,0.023472845554351807,0.21521493792533875
0,task_1,1,29,0.49553781747817993,-5.294366359710693
0,task_1,2,0,0.6153506636619568,0.19535095989704132
0,task_1,2,1,0.6903496980667114,-1.982113003730774
0,task_1,2,2,0.7675602436065674,-1.5128040313720703
0,task_1,2,3,0.8424999713897705,-0.5311341285705566
0,task_1,2,4,0.8937479257583618,-0.2788717746734619
0,task_1,2,5,0.9471541047096252,-0.4295523762702942
0,task_1,2,6,1.0001975297927856,-0.22680561244487762
0,task_1,2,7,1.0380275249481201,0.1447143703699112
0,task_1,2,8,1.0477927923202515,0.3596639931201935
0,task_1,2,9,1.0511502027511597,0.4405458867549896
0,task_1,2,10,1.0546985864639282,0.5270458459854126
0,task_1,2,11,1.0570874214172363,0.5806589722633362
0,task_1,2,12,1.0607430934906006,0.6437081098556519
0,task_1,2,13,1.0654112100601196,0.7111330032348633
0,task_1,2,14,1.0737231969833374,0.6661012768745422
0,task_1,2,15,1.082491159439087,0.5731695294380188
0,task_1,2,16,1.0919077396392822,0.5769795179367065
